pheno_id	full_code	short_code	description	unique_description	type	n	n_cases	n_controls	source
2049	22617_4133-Job_SOC_coding_Stock_control_clerks	22617_4133	Job SOC coding: Stock control clerks	Job SOC coding: Stock control clerks	binary	91149	313.0	90836.0	UK Biobank
2050	22617_4134-Job_SOC_coding_Transport_and_distribution_clerks	22617_4134	Job SOC coding: Transport and distribution clerks	Job SOC coding: Transport and distribution clerks	binary	91149	440.0	90709.0	UK Biobank
2051	22617_4135-Job_SOC_coding_Library_assistantsclerks	22617_4135	Job SOC coding: Library assistants/clerks	Job SOC coding: Library assistants/clerks	binary	91149	752.0	90397.0	UK Biobank
2052	22617_4136-Job_SOC_coding_Database_assistantsclerks	22617_4136	Job SOC coding: Database assistants/clerks	Job SOC coding: Database assistants/clerks	binary	91149	640.0	90509.0	UK Biobank
2053	22617_4141-Job_SOC_coding_Telephonists	22617_4141	Job SOC coding: Telephonists	Job SOC coding: Telephonists	binary	91149	660.0	90489.0	UK Biobank
2054	22617_4142-Job_SOC_coding_Communication_operators	22617_4142	Job SOC coding: Communication operators	Job SOC coding: Communication operators	binary	91149	412.0	90737.0	UK Biobank
2055	22617_4150-Job_SOC_coding_General_office_assistantsclerks	22617_4150	Job SOC coding: General office assistants/clerks	Job SOC coding: General office assistants/clerks	binary	91149	4022.0	87127.0	UK Biobank
2056	22617_4211-Job_SOC_coding_Medical_secretaries	22617_4211	Job SOC coding: Medical secretaries	Job SOC coding: Medical secretaries	binary	91149	1040.0	90109.0	UK Biobank
2057	22617_4212-Job_SOC_coding_Legal_secretaries	22617_4212	Job SOC coding: Legal secretaries	Job SOC coding: Legal secretaries	binary	91149	1046.0	90103.0	UK Biobank
2058	22617_4213-Job_SOC_coding_School_secretaries	22617_4213	Job SOC coding: School secretaries	Job SOC coding: School secretaries	binary	91149	1242.0	89907.0	UK Biobank
2059	22617_4214-Job_SOC_coding_Company_secretaries	22617_4214	Job SOC coding: Company secretaries	Job SOC coding: Company secretaries	binary	91149	174.0	90975.0	UK Biobank
2060	22617_4215-Job_SOC_coding_Personal_assistants_and_other_secretaries	22617_4215	Job SOC coding: Personal assistants and other secretaries	Job SOC coding: Personal assistants and other secretaries	binary	91149	5418.0	85731.0	UK Biobank
2061	22617_4216-Job_SOC_coding_Receptionists	22617_4216	Job SOC coding: Receptionists	Job SOC coding: Receptionists	binary	91149	1407.0	89742.0	UK Biobank
2062	22617_4217-Job_SOC_coding_Typists	22617_4217	Job SOC coding: Typists	Job SOC coding: Typists	binary	91149	3020.0	88129.0	UK Biobank
2063	22617_5111-Job_SOC_coding_Farmers	22617_5111	Job SOC coding: Farmers	Job SOC coding: Farmers	binary	91149	170.0	90979.0	UK Biobank
2064	22617_5112-Job_SOC_coding_Horticultural_trades	22617_5112	Job SOC coding: Horticultural trades	Job SOC coding: Horticultural trades	binary	91149	154.0	90995.0	UK Biobank
2065	22617_5113-Job_SOC_coding_Gardeners_and_groundsmengroundswomen	22617_5113	Job SOC coding: Gardeners and groundsmen/groundswomen	Job SOC coding: Gardeners and groundsmen/groundswomen	binary	91149	580.0	90569.0	UK Biobank
2066	22617_5213-Job_SOC_coding_Sheet_metal_workers	22617_5213	Job SOC coding: Sheet metal workers	Job SOC coding: Sheet metal workers	binary	91149	128.0	91021.0	UK Biobank
2067	22617_5214-Job_SOC_coding_Metal_plate_workers_shipwrights_riveters	22617_5214	Job SOC coding: Metal plate workers, shipwrights, riveters	Job SOC coding: Metal plate workers, shipwrights, riveters	binary	91149	263.0	90886.0	UK Biobank
2068	22617_5215-Job_SOC_coding_Welding_trades	22617_5215	Job SOC coding: Welding trades	Job SOC coding: Welding trades	binary	91149	266.0	90883.0	UK Biobank
2069	22617_5216-Job_SOC_coding_Pipe_fitters	22617_5216	Job SOC coding: Pipe fitters	Job SOC coding: Pipe fitters	binary	91149	223.0	90926.0	UK Biobank
2070	22617_5221-Job_SOC_coding_Metal_machining_setters_and_setteroperators	22617_5221	Job SOC coding: Metal machining setters and setter-operators	Job SOC coding: Metal machining setters and setter-operators	binary	91149	316.0	90833.0	UK Biobank
2071	22617_5222-Job_SOC_coding_Tool_makers_tool_fitters_and_markersout	22617_5222	Job SOC coding: Tool makers, tool fitters and markers-out	Job SOC coding: Tool makers, tool fitters and markers-out	binary	91149	310.0	90839.0	UK Biobank
2072	22617_5223-Job_SOC_coding_Metal_working_production_and_maintenance_fitters	22617_5223	Job SOC coding: Metal working production and maintenance fitters	Job SOC coding: Metal working production and maintenance fitters	binary	91149	1208.0	89941.0	UK Biobank
2073	22617_5231-Job_SOC_coding_Motor_mechanics_auto_engineers	22617_5231	Job SOC coding: Motor mechanics, auto engineers	Job SOC coding: Motor mechanics, auto engineers	binary	91149	779.0	90370.0	UK Biobank
2074	22617_5232-Job_SOC_coding_Vehicle_body_builders_and_repairers	22617_5232	Job SOC coding: Vehicle body builders and repairers	Job SOC coding: Vehicle body builders and repairers	binary	91149	143.0	91006.0	UK Biobank
2075	22617_5241-Job_SOC_coding_Electricians_electrical_fitters	22617_5241	Job SOC coding: Electricians, electrical fitters	Job SOC coding: Electricians, electrical fitters	binary	91149	1061.0	90088.0	UK Biobank
2076	22617_5242-Job_SOC_coding_Telecommunications_engineers	22617_5242	Job SOC coding: Telecommunications engineers	Job SOC coding: Telecommunications engineers	binary	91149	394.0	90755.0	UK Biobank
2077	22617_5244-Job_SOC_coding_TV_video_and_audio_engineers	22617_5244	Job SOC coding: TV, video and audio engineers	Job SOC coding: TV, video and audio engineers	binary	91149	231.0	90918.0	UK Biobank
2078	22617_5245-Job_SOC_coding_Computer_engineers_installation_and_maintenance	22617_5245	Job SOC coding: Computer engineers, installation and maintenance	Job SOC coding: Computer engineers, installation and maintenance	binary	91149	424.0	90725.0	UK Biobank
2079	22617_5249-Job_SOC_coding_Electricalelectronics_engineers_nec	22617_5249	Job SOC coding: Electrical/electronics engineers n.e.c.	Job SOC coding: Electrical/electronics engineers n.e.c.	binary	91149	546.0	90603.0	UK Biobank
2080	22617_5312-Job_SOC_coding_Bricklayers_masons	22617_5312	Job SOC coding: Bricklayers, masons	Job SOC coding: Bricklayers, masons	binary	91149	157.0	90992.0	UK Biobank
2081	22617_5314-Job_SOC_coding_Plumbers_heating_and_ventilating_engineers	22617_5314	Job SOC coding: Plumbers, heating and ventilating engineers	Job SOC coding: Plumbers, heating and ventilating engineers	binary	91149	428.0	90721.0	UK Biobank
2082	22617_5315-Job_SOC_coding_Carpenters_and_joiners	22617_5315	Job SOC coding: Carpenters and joiners	Job SOC coding: Carpenters and joiners	binary	91149	590.0	90559.0	UK Biobank
2083	22617_5319-Job_SOC_coding_Construction_trades_nec	22617_5319	Job SOC coding: Construction trades n.e.c.	Job SOC coding: Construction trades n.e.c.	binary	91149	290.0	90859.0	UK Biobank
2084	22617_5323-Job_SOC_coding_Painters_and_decorators	22617_5323	Job SOC coding: Painters and decorators	Job SOC coding: Painters and decorators	binary	91149	366.0	90783.0	UK Biobank
2085	22617_5412-Job_SOC_coding_Upholsterers	22617_5412	Job SOC coding: Upholsterers	Job SOC coding: Upholsterers	binary	91149	107.0	91042.0	UK Biobank
2086	22617_5414-Job_SOC_coding_Tailors_and_dressmakers	22617_5414	Job SOC coding: Tailors and dressmakers	Job SOC coding: Tailors and dressmakers	binary	91149	163.0	90986.0	UK Biobank
2087	22617_5421-Job_SOC_coding_Originators_compositors_and_print_preparers	22617_5421	Job SOC coding: Originators, compositors and print preparers	Job SOC coding: Originators, compositors and print preparers	binary	91149	184.0	90965.0	UK Biobank
2088	22617_5422-Job_SOC_coding_Printers	22617_5422	Job SOC coding: Printers	Job SOC coding: Printers	binary	91149	123.0	91026.0	UK Biobank
2089	22617_5432-Job_SOC_coding_Bakers_flour_confectioners	22617_5432	Job SOC coding: Bakers, flour confectioners	Job SOC coding: Bakers, flour confectioners	binary	91149	189.0	90960.0	UK Biobank
2090	22617_5434-Job_SOC_coding_Chefs_cooks	22617_5434	Job SOC coding: Chefs, cooks	Job SOC coding: Chefs, cooks	binary	91149	806.0	90343.0	UK Biobank
2091	22617_5492-Job_SOC_coding_Furniture_makers_other_craft_woodworkers	22617_5492	Job SOC coding: Furniture makers, other craft woodworkers	Job SOC coding: Furniture makers, other craft woodworkers	binary	91149	197.0	90952.0	UK Biobank
2092	22617_5499-Job_SOC_coding_Hand_craft_occupations_nec	22617_5499	Job SOC coding: Hand craft occupations n.e.c.	Job SOC coding: Hand craft occupations n.e.c.	binary	91149	115.0	91034.0	UK Biobank
2093	22617_6111-Job_SOC_coding_Nursing_auxiliaries_and_assistants	22617_6111	Job SOC coding: Nursing auxiliaries and assistants	Job SOC coding: Nursing auxiliaries and assistants	binary	91149	1301.0	89848.0	UK Biobank
2094	22617_6113-Job_SOC_coding_Dental_nurses	22617_6113	Job SOC coding: Dental nurses	Job SOC coding: Dental nurses	binary	91149	237.0	90912.0	UK Biobank
2095	22617_6114-Job_SOC_coding_Houseparents_and_residential_wardens	22617_6114	Job SOC coding: Houseparents and residential wardens	Job SOC coding: Houseparents and residential wardens	binary	91149	646.0	90503.0	UK Biobank
2096	22617_6115-Job_SOC_coding_Care_assistants_and_home_carers	22617_6115	Job SOC coding: Care assistants and home carers	Job SOC coding: Care assistants and home carers	binary	91149	1172.0	89977.0	UK Biobank
2097	22617_6121-Job_SOC_coding_Nursery_nurses	22617_6121	Job SOC coding: Nursery nurses	Job SOC coding: Nursery nurses	binary	91149	322.0	90827.0	UK Biobank
2098	22617_6122-Job_SOC_coding_Childminders_and_related_occupations	22617_6122	Job SOC coding: Childminders and related occupations	Job SOC coding: Childminders and related occupations	binary	91149	892.0	90257.0	UK Biobank
2099	22617_6123-Job_SOC_coding_Playgroup_leadersassistants	22617_6123	Job SOC coding: Playgroup leaders/assistants	Job SOC coding: Playgroup leaders/assistants	binary	91149	459.0	90690.0	UK Biobank
2100	22617_6124-Job_SOC_coding_Educational_assistants	22617_6124	Job SOC coding: Educational assistants	Job SOC coding: Educational assistants	binary	91149	2304.0	88845.0	UK Biobank
2101	22617_6131-Job_SOC_coding_Veterinary_nurses_and_assistants	22617_6131	Job SOC coding: Veterinary nurses and assistants	Job SOC coding: Veterinary nurses and assistants	binary	91149	145.0	91004.0	UK Biobank
2102	22617_6139-Job_SOC_coding_Animal_care_occupations_nec	22617_6139	Job SOC coding: Animal care occupations n.e.c.	Job SOC coding: Animal care occupations n.e.c.	binary	91149	158.0	90991.0	UK Biobank
2103	22617_6211-Job_SOC_coding_Sports_and_leisure_assistants	22617_6211	Job SOC coding: Sports and leisure assistants	Job SOC coding: Sports and leisure assistants	binary	91149	207.0	90942.0	UK Biobank
2104	22617_6212-Job_SOC_coding_Travel_agents	22617_6212	Job SOC coding: Travel agents	Job SOC coding: Travel agents	binary	91149	402.0	90747.0	UK Biobank
2105	22617_6213-Job_SOC_coding_Travel_and_tour_guides	22617_6213	Job SOC coding: Travel and tour guides	Job SOC coding: Travel and tour guides	binary	91149	201.0	90948.0	UK Biobank
2106	22617_6214-Job_SOC_coding_Air_travel_assistants	22617_6214	Job SOC coding: Air travel assistants	Job SOC coding: Air travel assistants	binary	91149	354.0	90795.0	UK Biobank
2107	22617_6219-Job_SOC_coding_Leisure_and_travel_service_occupations_nec	22617_6219	Job SOC coding: Leisure and travel service occupations n.e.c.	Job SOC coding: Leisure and travel service occupations n.e.c.	binary	91149	202.0	90947.0	UK Biobank
2108	22617_6221-Job_SOC_coding_Hairdressers_barbers	22617_6221	Job SOC coding: Hairdressers, barbers	Job SOC coding: Hairdressers, barbers	binary	91149	427.0	90722.0	UK Biobank
2109	22617_6231-Job_SOC_coding_Housekeepers_and_related_occupations	22617_6231	Job SOC coding: Housekeepers and related occupations	Job SOC coding: Housekeepers and related occupations	binary	91149	323.0	90826.0	UK Biobank
2110	22617_6232-Job_SOC_coding_Caretakers	22617_6232	Job SOC coding: Caretakers	Job SOC coding: Caretakers	binary	91149	289.0	90860.0	UK Biobank
2111	22617_7111-Job_SOC_coding_Sales_and_retail_assistants	22617_7111	Job SOC coding: Sales and retail assistants	Job SOC coding: Sales and retail assistants	binary	91149	4672.0	86477.0	UK Biobank
2112	22617_7112-Job_SOC_coding_Retail_cashiers_and_checkout_operators	22617_7112	Job SOC coding: Retail cashiers and check-out operators	Job SOC coding: Retail cashiers and check-out operators	binary	91149	924.0	90225.0	UK Biobank
2113	22617_7121-Job_SOC_coding_Collector_salespersons_and_credit_agents	22617_7121	Job SOC coding: Collector salespersons and credit agents	Job SOC coding: Collector salespersons and credit agents	binary	91149	831.0	90318.0	UK Biobank
2114	22617_7123-Job_SOC_coding_Roundsmenwomen_and_van_salespersons	22617_7123	Job SOC coding: Roundsmen/women and van salespersons	Job SOC coding: Roundsmen/women and van salespersons	binary	91149	276.0	90873.0	UK Biobank
2115	22617_7125-Job_SOC_coding_Merchandisers_and_window_dressers	22617_7125	Job SOC coding: Merchandisers and window dressers	Job SOC coding: Merchandisers and window dressers	binary	91149	192.0	90957.0	UK Biobank
2116	22617_7129-Job_SOC_coding_Sales_related_occupations_nec	22617_7129	Job SOC coding: Sales related occupations n.e.c.	Job SOC coding: Sales related occupations n.e.c.	binary	91149	1078.0	90071.0	UK Biobank
2117	22617_7211-Job_SOC_coding_Call_centre_agentsoperators	22617_7211	Job SOC coding: Call centre agents/operators	Job SOC coding: Call centre agents/operators	binary	91149	776.0	90373.0	UK Biobank
2118	22617_7212-Job_SOC_coding_Customer_care_occupations	22617_7212	Job SOC coding: Customer care occupations	Job SOC coding: Customer care occupations	binary	91149	1683.0	89466.0	UK Biobank
2119	22617_8111-Job_SOC_coding_Food_drink_and_tobacco_process_operatives	22617_8111	Job SOC coding: Food, drink and tobacco process operatives	Job SOC coding: Food, drink and tobacco process operatives	binary	91149	247.0	90902.0	UK Biobank
2120	22617_8113-Job_SOC_coding_Textile_process_operatives	22617_8113	Job SOC coding: Textile process operatives	Job SOC coding: Textile process operatives	binary	91149	259.0	90890.0	UK Biobank
2121	22617_8114-Job_SOC_coding_Chemical_and_related_process_operatives	22617_8114	Job SOC coding: Chemical and related process operatives	Job SOC coding: Chemical and related process operatives	binary	91149	160.0	90989.0	UK Biobank
2122	22617_8116-Job_SOC_coding_Plastics_process_operatives	22617_8116	Job SOC coding: Plastics process operatives	Job SOC coding: Plastics process operatives	binary	91149	192.0	90957.0	UK Biobank
2123	22617_8117-Job_SOC_coding_Metal_making_and_treating_process_operatives	22617_8117	Job SOC coding: Metal making and treating process operatives	Job SOC coding: Metal making and treating process operatives	binary	91149	120.0	91029.0	UK Biobank
2124	22617_8121-Job_SOC_coding_Paper_and_wood_machine_operatives	22617_8121	Job SOC coding: Paper and wood machine operatives	Job SOC coding: Paper and wood machine operatives	binary	91149	173.0	90976.0	UK Biobank
2125	22617_8122-Job_SOC_coding_Coal_mine_operatives	22617_8122	Job SOC coding: Coal mine operatives	Job SOC coding: Coal mine operatives	binary	91149	280.0	90869.0	UK Biobank
2126	22617_8124-Job_SOC_coding_Energy_plant_operatives	22617_8124	Job SOC coding: Energy plant operatives	Job SOC coding: Energy plant operatives	binary	91149	101.0	91048.0	UK Biobank
2127	22617_8125-Job_SOC_coding_Metal_working_machine_operatives	22617_8125	Job SOC coding: Metal working machine operatives	Job SOC coding: Metal working machine operatives	binary	91149	135.0	91014.0	UK Biobank
